ID,GIS ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
3028,89278,EAST 241 STREET,CARPENTER AVENUE,MATILDA AVENUE,WB,02/07/2012,90,39,32,17,49,99,300,418,411,289,276,270,285,334,350,419,392,246,350,307,262,203,180,105
3029,89278,EAST 241 STREET,CARPENTER AVENUE,MATILDA AVENUE,WB,02/08/2012,115,42,22,21,51,111,323,452,423,339,273,304,313,307,404,412,388,445,346,329,240,199,150,142
3030,89278,EAST 241 STREET,CARPENTER AVENUE,MATILDA AVENUE,WB,02/09/2012,75,43,37,34,42,98,298,481,411,295,295,274,337,306,416,394,404,449,384,349,269,210,170,103
3031,89278,EAST 241 STREET,CARPENTER AVENUE,MATILDA AVENUE,WB,02/10/2012,94,59,30,36,73,135,342,459,407,207,0,0,,,,,,,,,,,,
3032,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,EB,01/31/2012,19,21,18,19,33,52,128,128,140,130,108,137,149,140,118,191,261,197,131,61,54,40,34,27
3033,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,EB,02/01/2012,28,26,20,16,38,45,118,117,127,147,110,146,143,135,135,180,173,208,124,82,66,55,35,28
3034,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,EB,02/02/2012,31,12,36,24,25,47,120,126,161,157,134,124,167,142,148,165,199,180,127,87,78,61,43,36
3035,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,EB,02/03/2012,26,21,12,21,29,47,140,128,111,118,137,133,157,154,150,179,224,182,132,85,59,67,43,56
3036,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,EB,02/04/2012,33,27,23,43,26,32,40,49,53,77,67,86,96,103,93,81,81,68,70,48,56,54,51,30
3037,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,EB,02/05/2012,36,23,27,19,19,19,21,27,23,31,29,50,,,,,,,,,,,,
3038,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,WB,01/31/2012,16,11,24,13,46,65,150,143,188,134,128,120,98,128,134,115,181,112,87,86,57,43,49,32
3039,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,WB,02/01/2012,33,25,12,22,39,78,138,153,141,139,116,119,142,112,110,122,110,97,64,86,63,67,53,29
3040,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,WB,02/02/2012,21,15,17,21,31,76,135,156,171,140,122,114,139,125,120,129,138,117,70,71,56,54,57,33
3041,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,WB,02/03/2012,20,27,17,24,32,68,160,145,156,149,118,120,137,136,139,131,111,112,76,74,69,44,42,37
3042,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,WB,02/04/2012,24,30,24,20,19,28,71,82,63,71,83,90,78,96,78,71,61,63,65,48,46,38,36,39
3043,77498,GARRISON AVENUE,LONGWOOD AVENUE,BURNETT PLACE,WB,02/05/2012,29,33,27,11,10,7,29,23,39,29,35,49,,,,,,,,,,,,
3044,73427,JOHNSON AVENUE,WEST 238 STREET,HENRY HUDSON PARKWAY,NB,02/07/2012,12,4,2,11,2,14,66,157,202,194,226,192,252,263,290,305,360,341,307,218,126,95,36,29
3045,73427,JOHNSON AVENUE,WEST 238 STREET,HENRY HUDSON PARKWAY,NB,02/08/2012,10,8,16,0,2,6,54,178,239,225,174,186,278,216,282,328,274,369,257,198,157,82,54,30
3046,73427,JOHNSON AVENUE,WEST 238 STREET,HENRY HUDSON PARKWAY,NB,02/09/2012,10,6,2,0,4,6,58,129,209,199,237,260,323,343,286,304,326,323,320,208,118,77,34,29
3047,73427,JOHNSON AVENUE,WEST 238 STREET,HENRY HUDSON PARKWAY,NB,02/10/2012,14,12,6,4,14,8,48,154,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,EB,02/06/2012,105,65,52,41,41,27,45,90,116,143,184,196,206,261,292,299,281,289,212,159,116,92,171,147
3049,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,EB,02/07/2012,67,37,20,24,29,70,184,397,440,286,256,233,264,302,402,423,470,481,388,258,227,159,132,107
3050,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,EB,02/08/2012,47,31,27,23,21,67,189,425,450,293,223,278,280,291,385,442,444,505,391,291,200,181,135,91
3051,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,EB,02/09/2012,53,36,17,17,30,65,186,436,507,341,288,261,359,308,354,431,443,491,391,289,232,172,117,112
3052,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,EB,02/10/2012,50,29,31,15,45,68,176,434,464,309,257,248,313,288,396,427,444,560,419,301,245,188,133,99
3053,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,EB,02/11/2012,81,30,26,25,34,58,198,414,453,292,0,0,,,,,,,,,,,,
3054,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,WB,02/06/2012,143,96,72,56,54,53,114,163,182,250,298,308,363,387,462,451,436,429,367,213,172,128,326,223
3055,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,WB,02/07/2012,101,54,32,41,50,122,295,606,640,369,365,391,424,441,583,657,630,603,542,396,284,242,175,155
3056,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,WB,02/08/2012,50,54,39,38,48,120,328,613,662,395,363,409,407,424,632,631,660,635,452,420,292,227,182,144
3057,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,WB,02/09/2012,69,54,24,35,53,119,320,608,713,424,369,465,421,481,519,632,619,614,473,371,304,206,213,140
3058,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,WB,02/10/2012,84,56,29,31,89,123,326,631,635,390,383,403,423,433,589,654,649,686,545,430,314,271,200,159
3059,89142,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,WB,02/11/2012,78,52,36,35,63,118,338,616,618,411,48,0,,,,,,,,,,,,
3060,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,EB,02/06/2012,53,35,18,28,22,15,26,50,50,93,97,127,133,123,163,141,170,147,136,83,66,58,94,76
3061,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,EB,02/07/2012,45,33,22,18,8,28,80,167,211,103,111,100,108,136,156,174,143,204,186,142,87,110,53,57
3062,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,EB,02/08/2012,30,15,16,7,13,38,67,164,256,92,97,113,117,118,180,183,182,203,140,143,109,90,72,56
3063,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,EB,02/09/2012,39,18,10,8,12,23,68,163,239,99,111,107,125,144,143,168,180,177,177,150,118,75,66,54
3064,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,EB,02/10/2012,28,15,12,12,15,24,73,165,245,116,85,102,116,106,165,195,173,212,182,157,113,99,73,57
3065,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,EB,02/11/2012,34,25,15,15,17,26,81,185,233,135,41,0,,,,,,,,,,,,
3066,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,WB,02/06/2012,167,104,42,65,70,60,64,99,133,226,274,316,357,318,345,327,313,345,349,204,180,135,243,176
3067,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,WB,02/07/2012,88,63,32,24,72,72,208,431,400,234,257,252,242,298,327,399,382,380,399,287,215,186,174,125
3068,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,WB,02/08/2012,77,46,26,34,52,98,249,476,334,249,225,262,230,317,328,356,445,385,386,278,180,202,150,106
3069,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,WB,02/09/2012,63,38,26,26,50,82,266,511,398,232,212,281,215,268,371,368,417,389,360,300,225,229,150,98
3070,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,WB,02/10/2012,66,28,26,32,36,80,225,499,379,260,205,230,233,256,320,401,442,359,389,298,261,208,147,123
3071,89614,NEREID AVENUE,HILL AVENUE,MONTICELLO AVENUE,WB,02/11/2012,64,57,29,14,38,99,269,480,344,256,0,0,,,,,,,,,,,,
3072,69696,RIVER AVENUE,EAST 150 STREET,EAST 151 STREET,NB,01/31/2012,50,28,20,24,18,95,235,148,231,254,245,276,307,354,317,321,377,375,478,299,272,192,118,72
3073,69696,RIVER AVENUE,EAST 150 STREET,EAST 151 STREET,NB,02/01/2012,53,28,19,20,23,40,77,128,187,238,300,330,318,350,365,394,397,455,408,370,324,211,137,78
3074,69696,RIVER AVENUE,EAST 150 STREET,EAST 151 STREET,NB,02/02/2012,59,34,23,21,28,51,77,154,208,231,286,350,270,354,345,512,521,582,412,326,336,240,126,75
3075,69696,RIVER AVENUE,EAST 150 STREET,EAST 151 STREET,NB,02/03/2012,60,34,27,25,33,42,92,120,192,309,278,266,0,0,0,0,0,0,0,0,0,0,0,0
3076,69696,RIVER AVENUE,EAST 150 STREET,EAST 151 STREET,SB,01/31/2012,10,11,13,14,8,31,127,134,149,118,106,138,149,176,126,145,173,169,136,111,101,68,58,24
3077,69696,RIVER AVENUE,EAST 150 STREET,EAST 151 STREET,SB,02/01/2012,11,6,11,7,10,23,57,132,143,133,132,161,126,167,134,182,189,171,187,172,138,86,62,35
3078,69696,RIVER AVENUE,EAST 150 STREET,EAST 151 STREET,SB,02/02/2012,16,12,9,9,14,27,68,134,140,128,122,115,167,153,153,151,199,195,165,155,116,93,55,32
3079,69696,RIVER AVENUE,EAST 150 STREET,EAST 151 STREET,SB,02/03/2012,23,14,9,18,10,36,67,138,161,117,139,93,0,0,0,0,0,0,0,0,0,0,0,0
3080,77221,SOUTHERN BOULEVARD,EAST 149 STREET,AVENUE ST JOHN,EB,02/08/2012,84,69,33,49,44,50,90,173,251,258,253,288,339,298,296,364,292,350,316,233,219,155,119,118
3081,77221,SOUTHERN BOULEVARD,EAST 149 STREET,AVENUE ST JOHN,EB,02/09/2012,109,59,42,47,40,52,72,151,234,245,283,322,285,225,308,307,368,352,285,242,201,189,163,120
3082,77221,SOUTHERN BOULEVARD,EAST 149 STREET,AVENUE ST JOHN,EB,02/10/2012,111,68,60,36,35,67,87,167,284,257,332,292,172,0,0,0,0,0,0,0,0,0,0,0
3083,77221,SOUTHERN BOULEVARD,EAST 149 STREET,AVENUE ST JOHN,WB,02/08/2012,87,95,58,49,70,89,158,275,425,286,212,196,277,297,290,375,324,360,316,257,236,195,138,115
3084,77221,SOUTHERN BOULEVARD,EAST 149 STREET,AVENUE ST JOHN,WB,02/09/2012,96,78,51,56,57,92,156,294,349,277,305,298,277,303,273,287,353,331,341,261,218,215,159,136
3085,77221,SOUTHERN BOULEVARD,EAST 149 STREET,AVENUE ST JOHN,WB,02/10/2012,153,93,65,67,65,100,179,257,405,319,260,287,168,0,0,0,0,0,0,0,0,0,0,0
3086,70394,ST ANNS AVENUE,EAST 156 STREET,EAST 157 STREET,NB,01/31/2012,57,22,21,13,17,54,108,250,315,249,214,226,220,239,266,422,392,378,263,255,203,118,87,80
3087,70394,ST ANNS AVENUE,EAST 156 STREET,EAST 157 STREET,NB,02/01/2012,78,24,29,21,16,38,79,224,364,196,149,190,174,275,307,342,375,338,282,206,153,134,97,104
3088,70394,ST ANNS AVENUE,EAST 156 STREET,EAST 157 STREET,NB,02/02/2012,87,27,21,17,16,53,95,238,309,215,217,220,230,257,228,174,304,286,175,128,160,120,97,77
3089,70394,ST ANNS AVENUE,EAST 156 STREET,EAST 157 STREET,NB,02/03/2012,54,43,19,34,21,28,79,234,303,233,67,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,70394,ST ANNS AVENUE,EAST 156 STREET,EAST 157 STREET,SB,01/31/2012,24,6,8,7,12,27,55,154,140,106,104,110,116,99,130,140,152,111,122,104,76,42,52,37
3091,70394,ST ANNS AVENUE,EAST 156 STREET,EAST 157 STREET,SB,02/01/2012,19,15,3,12,20,21,59,180,152,104,87,103,101,111,95,206,152,125,113,77,88,42,41,50
3092,70394,ST ANNS AVENUE,EAST 156 STREET,EAST 157 STREET,SB,02/02/2012,29,16,13,6,12,25,63,160,129,103,98,94,75,134,130,147,140,134,107,97,75,70,50,45
3093,70394,ST ANNS AVENUE,EAST 156 STREET,EAST 157 STREET,SB,02/03/2012,27,27,16,19,13,30,67,138,156,137,25,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,NB,02/05/2012,65,60,37,40,32,33,45,77,135,132,147,176,184,212,232,218,213,192,166,87,82,65,134,114
3095,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,NB,02/06/2012,80,46,36,29,22,37,82,184,174,164,164,158,170,169,207,272,253,276,220,151,154,101,86,70
3096,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,NB,02/07/2012,44,17,28,15,12,41,84,190,200,152,117,156,152,175,207,233,307,273,232,183,136,111,92,72
3097,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,NB,02/08/2012,46,35,25,11,14,39,80,172,209,127,137,188,163,170,200,257,264,249,218,179,164,88,92,83
3098,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,NB,02/09/2012,48,35,30,19,19,39,87,183,220,134,128,169,153,167,200,239,264,313,263,187,144,122,87,71
3099,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,NB,02/10/2012,60,30,27,18,20,38,73,191,197,145,0,0,,,,,,,,,,,,
3100,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,SB,02/05/2012,51,37,37,26,18,30,50,55,90,95,135,171,170,199,193,199,167,179,139,73,51,43,121,71
3101,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,SB,02/06/2012,39,29,25,17,31,66,171,220,202,124,135,141,123,155,184,190,192,194,173,151,118,93,70,37
3102,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,SB,02/07/2012,19,20,12,18,27,64,169,268,220,155,140,135,139,128,199,179,195,202,168,169,99,77,53,54
3103,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,SB,02/08/2012,25,19,13,19,31,62,181,236,269,125,138,131,156,135,178,183,226,203,172,145,103,86,65,40
3104,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,SB,02/09/2012,24,16,12,16,22,69,184,262,213,137,103,131,142,150,183,195,182,222,179,162,115,94,72,50
3105,81409,VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,SB,02/10/2012,18,13,15,16,22,74,170,230,203,93,0,0,,,,,,,,,,,,
3106,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,EB,02/05/2012,88,68,57,32,49,38,36,82,103,174,210,254,221,235,279,274,269,267,201,139,123,87,156,123
3107,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,EB,02/06/2012,60,40,32,21,19,66,118,279,277,175,195,173,157,209,242,267,288,319,258,202,200,149,91,84
3108,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,EB,02/07/2012,49,30,12,20,17,58,136,272,297,175,163,164,175,203,262,273,270,305,262,257,168,152,107,67
3109,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,EB,02/08/2012,54,36,21,20,11,52,133,285,285,199,171,191,181,207,246,244,289,302,283,247,206,145,122,86
3110,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,EB,02/09/2012,65,24,23,17,26,55,136,257,279,172,171,182,192,194,248,230,281,280,305,221,181,155,102,97
3111,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,EB,02/10/2012,68,26,18,23,26,59,127,259,254,187,47,0,,,,,,,,,,,,
3112,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,WB,02/05/2012,79,63,41,27,59,34,43,75,85,140,174,215,229,249,307,291,269,272,263,161,114,72,150,132
3113,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,WB,02/06/2012,57,36,19,9,24,45,101,211,228,172,140,164,187,186,257,251,279,319,275,217,167,144,90,97
3114,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,WB,02/07/2012,45,17,18,9,17,34,82,227,236,168,138,161,184,170,242,235,261,311,258,222,176,139,104,85
3115,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,WB,02/08/2012,38,28,16,17,21,31,95,223,233,168,133,178,183,212,229,261,272,284,258,222,199,143,104,77
3116,89603,PITMAN AVENUE,MURDOCK AVENUE,HILL AVENUE,WB,02/09/2012,50,20,19,11,18,40,90,208,225,154,160,173,192,199,239,250,287,320,279,234,200,171,136,86
3118,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,NB,01/30/2012,183,96,96,72,90,132,329,581,814,900,955,952,1020,955,880,928,908,924,917,702,586,418,417,289
3119,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,NB,01/31/2012,188,115,87,80,87,165,334,584,888,1039,999,929,922,906,907,908,859,912,954,794,614,445,399,337
3120,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,NB,02/01/2012,125,76,60,60,102,158,373,580,858,962,1034,929,939,949,903,893,813,912,895,775,686,461,417,337
3121,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,NB,02/02/2012,177,112,94,73,86,165,362,530,893,1039,953,928,883,858,819,864,898,839,871,724,582,462,397,331
3122,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,NB,02/03/2012,182,109,99,62,103,159,344,629,929,1028,953,919,869,873,892,850,913,1008,1023,885,647,509,420,377
3123,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,NB,02/04/2012,270,151,106,95,108,124,318,447,879,1204,12,0,,,,,,,,,,,,
3124,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,SB,01/30/2012,182,97,76,86,77,134,230,434,600,636,730,740,810,875,890,803,840,846,887,681,609,475,434,274
3125,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,SB,01/31/2012,170,128,87,73,83,131,236,478,592,692,705,686,797,790,843,828,739,861,851,747,611,524,416,298
3126,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,SB,02/01/2012,185,96,84,62,85,122,253,459,565,632,781,722,749,794,839,808,806,858,871,705,583,528,452,306
3127,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,SB,02/02/2012,164,88,93,89,92,122,217,461,617,661,729,650,695,778,762,808,812,913,822,688,593,515,374,268
3128,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,SB,02/03/2012,201,111,104,85,101,125,246,431,601,629,716,713,725,830,828,787,795,905,959,765,723,631,507,383
3129,91029,COLLEGE POINT BOULEVARD,AVERY AVENUE,FOWLER AVENUE,SB,02/04/2012,228,137,118,113,127,123,151,321,552,628,0,0,,,,,,,,,,,,
3130,87615,BRONX BOULEVARD,EAST 213 STREET,EAST 216 STREET,NB,02/07/2012,72,35,25,23,25,20,66,69,7,10,3,10,9,12,9,79,327,324,460,515,198,181,153,100
3131,87615,BRONX BOULEVARD,EAST 213 STREET,EAST 216 STREET,NB,02/08/2012,75,47,24,15,20,20,74,40,15,8,4,10,7,4,8,96,326,318,304,248,170,188,146,111
3132,87615,BRONX BOULEVARD,EAST 213 STREET,EAST 216 STREET,NB,02/09/2012,85,56,25,15,29,16,56,44,2,5,7,5,8,9,10,107,296,339,317,248,177,200,148,118
3133,87615,BRONX BOULEVARD,EAST 213 STREET,EAST 216 STREET,NB,02/10/2012,81,51,30,27,31,31,70,41,3,5,9,4,11,7,9,189,334,313,302,281,283,196,172,173
3134,87615,BRONX BOULEVARD,EAST 213 STREET,EAST 216 STREET,NB,02/11/2012,135,85,65,50,53,50,50,77,85,134,147,186,199,234,220,252,271,316,251,240,195,182,159,215
3135,87615,BRONX BOULEVARD,EAST 213 STREET,EAST 216 STREET,NB,02/12/2012,146,44,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3136,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,NB,02/07/2012,75,42,23,20,16,31,79,276,388,238,226,208,242,250,295,351,347,351,321,291,209,215,135,104
3137,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,NB,02/08/2012,72,40,20,16,20,25,72,280,416,267,228,217,240,241,288,347,335,362,312,271,221,182,156,94
3138,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,NB,02/09/2012,91,41,28,22,19,40,64,233,386,232,185,198,227,252,277,351,357,368,297,227,190,140,117,108
3139,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,NB,02/10/2012,84,37,31,16,13,19,54,174,270,199,168,164,225,237,243,316,293,294,303,255,218,193,174,163
3140,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,NB,02/11/2012,133,89,67,43,49,34,35,54,64,109,127,158,150,172,177,151,173,197,158,167,140,148,90,122
3141,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,NB,02/12/2012,107,79,63,21,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3142,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,SB,02/07/2012,72,42,16,17,16,28,75,271,382,234,222,204,238,246,291,347,343,347,317,287,205,211,133,103
3143,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,SB,02/08/2012,70,38,19,13,17,23,70,275,409,263,223,213,236,237,284,343,331,358,308,267,217,178,152,92
3144,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,SB,02/09/2012,87,39,26,22,16,37,60,230,379,228,180,194,223,248,273,347,352,363,353,268,217,193,148,101
3145,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,SB,02/10/2012,74,39,33,27,19,32,78,281,372,267,216,264,253,256,322,374,386,363,345,356,296,262,214,199
3146,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,SB,02/11/2012,140,108,69,45,67,48,55,86,125,186,211,241,298,292,327,292,330,361,276,276,235,225,190,156
3147,88022,BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,SB,02/12/2012,140,86,67,31,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3148,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,EB,02/06/2012,61,42,30,13,21,35,76,164,231,139,158,170,159,167,196,245,260,257,248,222,142,137,126,75
3149,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,EB,02/07/2012,36,28,19,17,16,28,75,163,237,167,124,151,182,161,182,241,227,262,257,201,168,132,123,96
3150,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,EB,02/08/2012,48,26,26,23,25,31,67,167,209,142,147,140,145,152,171,241,227,250,272,201,166,140,127,94
3151,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,EB,02/09/2012,45,35,23,19,20,34,64,175,222,180,153,174,163,183,210,247,217,263,227,209,165,137,107,119
3152,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,EB,02/10/2012,65,44,25,31,18,44,75,164,245,159,159,184,199,183,228,234,297,279,283,282,224,166,186,130
3153,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,EB,02/11/2012,107,71,51,52,46,53,53,63,112,175,174,215,,,,,,,,,,,,
3154,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,WB,02/06/2012,66,27,11,14,10,25,61,186,237,155,143,133,154,148,230,246,251,270,203,217,188,133,93,84
3155,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,WB,02/07/2012,41,38,24,17,15,29,58,170,218,155,137,169,181,177,187,242,240,231,229,211,148,154,110,84
3156,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,WB,02/08/2012,47,36,25,15,21,35,76,157,195,151,137,107,131,125,163,218,234,243,243,211,181,142,124,72
3157,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,WB,02/09/2012,52,34,15,18,18,30,69,173,213,162,164,157,148,178,207,231,223,263,250,214,190,160,125,103
3158,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,WB,02/10/2012,71,54,24,29,25,42,55,160,235,174,159,150,206,180,208,248,252,301,286,271,236,207,208,135
3159,88121,BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,WB,02/11/2012,94,79,44,47,40,53,35,70,99,186,191,207,,,,,,,,,,,,
3160,69979,CONCOURSE VILLAGE WEST,EAST 156 STREET,EAST 156 STREET,NB,01/31/2012,52,17,20,13,15,54,146,516,520,357,255,238,176,227,289,335,400,345,237,195,134,151,96,74
3161,69979,CONCOURSE VILLAGE WEST,EAST 156 STREET,EAST 156 STREET,NB,02/01/2012,42,31,14,17,19,54,124,497,489,365,241,242,227,253,315,358,371,325,253,194,162,127,109,73
3162,69979,CONCOURSE VILLAGE WEST,EAST 156 STREET,EAST 156 STREET,NB,02/02/2012,48,24,17,7,14,49,158,509,516,378,265,220,230,275,310,369,356,334,256,212,147,119,107,62
3163,69979,CONCOURSE VILLAGE WEST,EAST 156 STREET,EAST 156 STREET,NB,02/03/2012,69,39,28,19,22,49,142,511,501,377,241,79,0,0,0,0,0,0,0,0,0,0,0,0
3164,173492,EAST 144 STREET,GRAND CONCOURSE,A J GRIFFIN PLACE,EB,01/31/2012,55,28,17,21,26,91,298,544,628,433,290,263,284,289,301,382,370,326,277,194,193,121,93,106
3165,173492,EAST 144 STREET,GRAND CONCOURSE,A J GRIFFIN PLACE,EB,02/01/2012,64,17,26,24,27,71,286,538,561,446,301,327,331,307,380,383,407,372,260,204,174,130,99,119
3166,173492,EAST 144 STREET,GRAND CONCOURSE,A J GRIFFIN PLACE,EB,02/02/2012,55,32,18,10,25,83,294,564,629,436,273,261,300,320,352,406,417,450,265,209,145,112,106,116
3167,173492,EAST 144 STREET,GRAND CONCOURSE,A J GRIFFIN PLACE,EB,02/03/2012,73,35,24,24,28,75,322,495,617,446,290,302,46,0,0,0,0,0,0,0,0,0,0,0
3168,173492,EAST 144 STREET,GRAND CONCOURSE,A J GRIFFIN PLACE,WB,01/31/2012,62,22,22,7,17,53,103,244,314,234,218,228,231,218,263,402,390,387,250,253,187,122,94,73
3169,173492,EAST 144 STREET,GRAND CONCOURSE,A J GRIFFIN PLACE,WB,02/01/2012,76,25,29,20,15,39,83,227,349,211,154,187,186,280,294,338,363,361,291,217,164,132,95,97
